timestamp,standardised load [-],standardised forecast load [-],central valais solar production [kWh],sion area solar production [kWh],sierre area production [kWh],remote solar production [kWh]
04/10/2022 12:30,-0.521873492365535,-0.231951094108948,257.25,0,67.6,4504.726865
04/10/2022 12:45,-0.519942122666358,-0.231951094108948,250.125,0,67,4499.307927
04/10/2022 13:00,-0.544635138003023,-0.231951094108948,265.875,0,69.2,4558.417631
04/10/2022 13:15,-0.516216720671163,-0.411360000670157,247.5,0,73,4502.823322
04/10/2022 13:30,-0.440891282285978,-0.411360000670157,245.25,0,67.2,4429.161136
04/10/2022 13:45,-0.37000222605678,-0.411360000670157,232.5,0,67.4,4175.01715
04/10/2022 14:00,-0.468152506356212,-0.411360000670157,247.125,0,70.4,4385.239545
04/10/2022 14:15,-0.462481107037264,-0.411360000670157,252,0,65.4,4330.958864
04/10/2022 14:30,-0.485082730694958,-0.411360000670157,248.625,0,71.2,4208.819857
04/10/2022 14:45,-0.517279084829956,-0.411360000670157,238.875,0,69.2,4381.99866
04/10/2022 15:00,-0.553095157548437,-0.411360000670157,219,0,65.4,4338.736481
04/10/2022 15:15,-0.566990908213401,-0.441261485097026,210,0,60.8,4148.86635
04/10/2022 15:30,-0.549010621501097,-0.441261485097026,202.5,0,56,3966.82669
04/10/2022 15:45,-0.502301075731263,-0.441261485097026,189.75,0,51.2,3740.739088
04/10/2022 16:00,-0.498027295378889,-0.441261485097026,174,0,46,3479.454895
04/10/2022 16:15,-0.45460692855956,-0.321655547389553,159.75,0,41.6,3209.933063
04/10/2022 16:30,-0.423994301693376,-0.321655547389553,141,0,37,2899.124481
04/10/2022 16:45,-0.384693744191649,-0.321655547389553,122.625,0,31.8,2565.446147
04/10/2022 17:00,-0.318317294858245,-0.321655547389553,95.625,0,26.4,2170.163604
04/10/2022 17:15,-0.297674474750934,-0.112345156401475,78.75,0,19.8,1878.28483
04/10/2022 17:30,-0.26573539513379,-0.112345156401475,62.625,0,10.6,1559.657273
04/10/2022 17:45,-0.156219812701354,-0.112345156401475,43.5,0,3.2,1196.24726
04/10/2022 18:00,-0.0608058671015061,-0.112345156401475,31.125,0,1,874.301885
04/10/2022 18:15,0.0666863227958626,0.186669687867207,26.625,0,0.2,548.879885
04/10/2022 18:30,0.174591954062112,0.186669687867207,17.25,0,0,242.789885
04/10/2022 18:45,0.222669767129333,0.186669687867207,0,0,0,79.568885
04/10/2022 19:00,0.28349200511168,0.186669687867207,0,0,0,27.840885
04/10/2022 19:15,0.293119754747002,0.336177110001548,0,0,0,4.165885
04/10/2022 19:30,0.318151517178023,0.336177110001548,0,0,0,2.603885
04/10/2022 19:45,0.34556903812237,0.336177110001548,0,0,0,2.636885
04/10/2022 20:00,0.311238818107842,0.336177110001548,0,0,0,2.731885
04/10/2022 20:15,0.257581617478164,0.216571172294075,0,0,0,2.778885
04/10/2022 20:30,0.221435662429128,0.216571172294075,0,0,0,2.777885
04/10/2022 20:45,0.139662013198481,0.216571172294075,0,0,0,2.508885
04/10/2022 21:00,0.0764129558788354,0.216571172294075,0,0,0,2.304885
04/10/2022 21:15,-0.014929995984946,-0.0226407031208705,0,0,0,3.834885
04/10/2022 21:30,-0.0536578655225406,-0.0226407031208705,0,0,0,4.070885
04/10/2022 21:45,-0.123324806059586,-0.0226407031208705,0,0,0,2.308885
04/10/2022 22:00,-0.153990942516736,-0.0226407031208705,0,0,0,2.231885
04/10/2022 22:15,-0.231377019293659,-0.261852578535816,0,0,0,2.102885
04/10/2022 22:30,-0.2924061323369,-0.261852578535816,0,0,0,2.131885
04/10/2022 22:45,-0.339503173758943,-0.261852578535816,0,0,0,1.942885
04/10/2022 23:00,-0.372208178845659,-0.261852578535816,0,0,0,1.911885
04/10/2022 23:15,-0.42923048332286,-0.471162969523894,0,0,0,1.879885
04/10/2022 23:30,-0.464094138941102,-0.471162969523894,0,0,0,1.862885
04/10/2022 23:45,-0.534403475598855,-0.471162969523894,0,0,0,1.857885
05/10/2022 00:00,-0.538777355231983,-0.471162969523894,0,0,0,2.100885
05/10/2022 00:15,-0.575122733954699,-0.620670391658235,0,0,0,2.876885
05/10/2022 00:30,-0.5965480132156,-0.620670391658235,0,0,0,1.909885
05/10/2022 00:45,-0.661195958248357,-0.620670391658235,0,0,0,1.893885
05/10/2022 01:00,-0.660358698416038,-0.620670391658235,0,0,0,1.870885
05/10/2022 01:15,-0.704993580206838,-0.71037484493884,0,0,0,1.842885
05/10/2022 01:30,-0.739238755400215,-0.71037484493884,0,0,0,1.862885
05/10/2022 01:45,-0.703917241022475,-0.71037484493884,0,0,0,2.307885
05/10/2022 02:00,-0.743959626040554,-0.71037484493884,0,0,0,2.327885
05/10/2022 02:15,-0.730073348055943,-0.740276329365708,0,0,0,2.104885
05/10/2022 02:30,-0.73388258609431,-0.740276329365708,0,0,0,2.075885
05/10/2022 02:45,-0.709996633481705,-0.740276329365708,0,0,0,2.070885
05/10/2022 03:00,-0.710391494683782,-0.740276329365708,0,0,0,2.070885
05/10/2022 03:15,-0.719224717375238,-0.71037484493884,0,0,0,2.078885
05/10/2022 03:30,-0.703009695689235,-0.71037484493884,0,0,0,2.060885
05/10/2022 03:45,-0.6936482099761,-0.71037484493884,0,0,0,2.151885
05/10/2022 04:00,-0.700472155581406,-0.71037484493884,0,0,0,2.091885
05/10/2022 04:15,-0.682775294381378,-0.650571876085103,0,0,0,1.969885
05/10/2022 04:30,-0.659255766116126,-0.650571876085103,0,0,0,1.554885
05/10/2022 04:45,-0.62835939390536,-0.650571876085103,0,0,0,1.542885
05/10/2022 05:00,-0.602352704999722,-0.650571876085103,0,0,0,1.561885
05/10/2022 05:15,-0.547504462973285,-0.560867422804499,0,0,0,1.559885
05/10/2022 05:30,-0.54735728484745,-0.560867422804499,0,0,0,1.545885
05/10/2022 05:45,-0.485495975199497,-0.560867422804499,0,0,0,1.559885
05/10/2022 06:00,-0.415878200648498,-0.560867422804499,0,0,0,1.555885
05/10/2022 06:15,-0.279844524508484,-0.351557031816421,0,0,0,1.545885
05/10/2022 06:30,-0.254592098951796,-0.351557031816421,0,0,0,1.563885
05/10/2022 06:45,-0.121146719836209,-0.351557031816421,0,0,0,1.559885
05/10/2022 07:00,-0.0171596222437286,-0.351557031816421,0,0,0,1.676885
05/10/2022 07:15,0.129056316319447,0.0371622657328659,0,0,0,1.913885
05/10/2022 07:30,0.178833078595375,0.0371622657328659,0,0,0,1.797885
05/10/2022 07:45,0.228728878457639,0.0371622657328659,0,0,0,7.395885
05/10/2022 08:00,0.330010294690173,0.0371622657328659,0,0,0,42.698229
05/10/2022 08:15,0.448113659091527,0.395980078855285,0,0,0,83.436837
05/10/2022 08:30,0.450279169555672,0.395980078855285,1.125,0,0,149.184023
05/10/2022 08:45,0.417150229099251,0.395980078855285,0,0,0,296.899662
05/10/2022 09:00,0.387200488786722,0.395980078855285,24.375,0,0,528.948504
05/10/2022 09:15,0.292467178081795,0.30627562557468,64.125,0,0,977.797968
05/10/2022 09:30,0.223470397931654,0.30627562557468,103.875,0,0,1347.435642
05/10/2022 09:45,0.163088130440904,0.30627562557468,126.375,0,0,1828.510783
05/10/2022 10:00,0.0394639230751683,0.30627562557468,146.25,0,0,2245.073955
05/10/2022 10:15,0.0499441304566085,0.0969652345866024,166.5,0,0,2629.910352
05/10/2022 10:30,-0.0388905212623946,0.0969652345866024,186,0,24.2,3029.705979
05/10/2022 10:45,-0.108519905020584,0.0969652345866024,198.75,0,54.6,3421.070532
05/10/2022 11:00,-0.131879465395329,0.0969652345866024,212.25,0,58.6,3718.35132
05/10/2022 11:15,-0.162767532548829,-0.112345156401475,229.5,0,61.6,3964.864499
05/10/2022 11:30,-0.166705256160949,-0.112345156401475,240.375,0,63.6,4162.944788
05/10/2022 11:45,-0.147888201123325,-0.112345156401475,250.5,0,65.8,4348.178438
05/10/2022 12:00,-0.189440794310617,-0.112345156401475,256.5,0,66.6,4491.59959
05/10/2022 12:15,-0.409381986736661,-0.381458516243289,264,0,67.8,4605.399961
05/10/2022 12:30,-0.561303898255877,-0.381458516243289,265.875,0,71.8,4711.488865
05/10/2022 12:45,-0.625554798525558,-0.381458516243289,271.125,0,74.2,4784.151927
05/10/2022 13:00,-0.65324641458017,-0.381458516243289,270.375,0,74,4826.820631
05/10/2022 13:15,-0.595469705651531,-0.560867422804499,271.5,0,74.4,4834.109322
05/10/2022 13:30,-0.602404440226902,-0.560867422804499,268.5,0,73.8,4828.325136
05/10/2022 13:45,-0.555783805486389,-0.560867422804499,261.75,0,73.2,4802.19515
05/10/2022 14:00,-0.581561158166771,-0.560867422804499,258,0,72.2,4758.512545
05/10/2022 14:15,-0.551075494143325,-0.560867422804499,251.625,0,71.4,4682.439864
05/10/2022 14:30,-0.581758146646681,-0.560867422804499,242.25,0,70.2,4601.443857
05/10/2022 14:45,-0.599611695104373,-0.560867422804499,231.75,0,69,4478.37466
05/10/2022 15:00,-0.611293920480275,-0.560867422804499,220.875,0,65.8,4327.973481
05/10/2022 15:15,-0.591399525606478,-0.560867422804499,210.375,0,62,4143.84735
05/10/2022 15:30,-0.587222068867454,-0.560867422804499,198,0,56.4,3934.78069
05/10/2022 15:45,-0.529613074355906,-0.560867422804499,183.75,0,51.6,3703.023088
05/10/2022 16:00,-0.506988796693783,-0.560867422804499,167.25,0,45.4,3444.015895
05/10/2022 16:15,-0.434954316326303,-0.411360000670157,151.125,0,40.6,3160.394063
05/10/2022 16:30,-0.426356790054744,-0.411360000670157,134.625,0,35.6,2863.241481
05/10/2022 16:45,-0.355550195295316,-0.411360000670157,118.125,0,30.4,2548.062147
05/10/2022 17:00,-0.291456471438591,-0.411360000670157,97.5,0,26,2200.940604
05/10/2022 17:15,-0.281859732602542,-0.20204960968208,76.5,0,20,1848.57783
05/10/2022 17:30,-0.206989300354891,-0.20204960968208,56.25,0,11.2,1485.399273
05/10/2022 17:45,-0.132990506384877,-0.20204960968208,39,0,3.8,1135.96026
05/10/2022 18:00,-0.0317312926288101,-0.20204960968208,26.25,0,2.6,811.555885
05/10/2022 18:15,0.110527191491024,0.0969652345866024,18.75,0,2,495.736885
05/10/2022 18:30,0.221771125363079,0.0969652345866024,10.5,0,1.6,211.261885
05/10/2022 18:45,0.234759757529828,0.0969652345866024,0,0,0.8,70.325885
05/10/2022 19:00,0.258266322004006,0.0969652345866024,0,0,0.2,24.498885
05/10/2022 19:15,0.30220349785056,0.336177110001548,0,0,0,4.002885
05/10/2022 19:30,0.359885911514113,0.336177110001548,0,0,0,2.453885
05/10/2022 19:45,0.364250292598099,0.336177110001548,0,0,0,2.627885
05/10/2022 20:00,0.321516604563589,0.336177110001548,0,0,0,2.556885
05/10/2022 20:15,0.240513791169094,0.216571172294075,0,0,0,2.775885
05/10/2022 20:30,0.219537328349925,0.216571172294075,0,0,0,2.707885
05/10/2022 20:45,0.13119728906095,0.216571172294075,0,0,0,2.681885
05/10/2022 21:00,0.0727770210919338,0.216571172294075,0,0,0,2.516885
05/10/2022 21:15,0.0094215866066767,-0.0226407031208705,0,0,0,3.803885
05/10/2022 21:30,-0.0493739446047043,-0.0226407031208705,0,0,0,4.001885
05/10/2022 21:45,-0.138844517016074,-0.0226407031208705,0,0,0,2.597885
05/10/2022 22:00,-0.149409852704305,-0.0226407031208705,0,0,0,2.811885
05/10/2022 22:15,-0.218166880913877,-0.261852578535816,0,0,0,2.635885
05/10/2022 22:30,-0.259069013973281,-0.261852578535816,0,0,0,2.371885
05/10/2022 22:45,-0.307703196501912,-0.261852578535816,0,0,0,2.445885
05/10/2022 23:00,-0.377289944967534,-0.261852578535816,0,0,0,2.413885
05/10/2022 23:15,-0.440836468672854,-0.501064453950762,0,0,0,2.508885
05/10/2022 23:30,-0.499257235203994,-0.501064453950762,0,0,0,2.711885
05/10/2022 23:45,-0.502199418443872,-0.501064453950762,0,0,0,2.036885
06/10/2022 00:00,-0.569630072684708,-0.501064453950762,0,0,0,2.323885
06/10/2022 00:15,-0.598439860107923,-0.650571876085103,0,0,0,2.961885
06/10/2022 00:30,-0.638058673095204,-0.650571876085103,0,0,0,2.326885
06/10/2022 00:45,-0.685316572529281,-0.650571876085103,0,0,0,2.115885
06/10/2022 01:00,-0.706448397418582,-0.650571876085103,0,0,0,2.155885
06/10/2022 01:15,-0.711654136186306,-0.71037484493884,0,0,0,2.106885
06/10/2022 01:30,-0.702373339930864,-0.71037484493884,0,0,0,2.084885
06/10/2022 01:45,-0.733257195175101,-0.71037484493884,0,0,0,2.150885
06/10/2022 02:00,-0.737604648663958,-0.71037484493884,0,0,0,2.099885
06/10/2022 02:15,-0.759604957014437,-0.740276329365708,0,0,0,2.222885
06/10/2022 02:30,-0.765843403725565,-0.740276329365708,0,0,0,2.114885
06/10/2022 02:45,-0.755928462317395,-0.740276329365708,0,0,0,2.047885
06/10/2022 03:00,-0.750991620209111,-0.740276329365708,0,0,0,1.841885
06/10/2022 03:15,-0.743034114833045,-0.71037484493884,0,0,0,1.666885
06/10/2022 03:30,-0.726647486652994,-0.71037484493884,0,0,0,1.491885
06/10/2022 03:45,-0.745741385947688,-0.71037484493884,0,0,0,1.491885
06/10/2022 04:00,-0.692029276460707,-0.71037484493884,0,0,0,1.491885
06/10/2022 04:15,-0.698837891280705,-0.620670391658235,0,0,0,1.491885
06/10/2022 04:30,-0.658115709751653,-0.620670391658235,0,0,0,1.491885
06/10/2022 04:45,-0.668868340178877,-0.620670391658235,0,0,0,1.491885
06/10/2022 05:00,-0.630941493003007,-0.620670391658235,0,0,0,1.491885
06/10/2022 05:15,-0.584865463303976,-0.471162969523894,0,0,0,1.491885
06/10/2022 05:30,-0.525616813200836,-0.471162969523894,0,0,0,1.491885
06/10/2022 05:45,-0.474519856069286,-0.471162969523894,0,0,0,1.566885
06/10/2022 06:00,-0.426262458338182,-0.471162969523894,0,0,0,1.491885
06/10/2022 06:15,-0.333345320085474,-0.172148125255212,0,0,0,1.491885
06/10/2022 06:30,-0.248323662082724,-0.172148125255212,0,0,0,1.491885
06/10/2022 06:45,-0.165387072015779,-0.172148125255212,0,0,0,1.491885
06/10/2022 07:00,-0.0468996254665688,-0.172148125255212,0,0,0,1.491885
06/10/2022 07:15,0.173731656896938,0.216571172294075,0,0,0,1.541885
06/10/2022 07:30,0.193350543283884,0.216571172294075,0,0,0,1.491885
06/10/2022 07:45,0.279299513902572,0.216571172294075,0,0,0,6.688885
06/10/2022 08:00,0.328255091447112,0.216571172294075,0,0,0,35.597229
06/10/2022 08:15,0.398136706485069,0.455783047709021,0,0,0,84.448837
06/10/2022 08:30,0.43045405247586,0.455783047709021,0.75,0,0,141.399023
06/10/2022 08:45,0.401989201842803,0.455783047709021,1.125,0,0,278.617662
06/10/2022 09:00,0.405237840872686,0.455783047709021,14.25,0,0,477.388504
06/10/2022 09:15,0.309391260934756,0.246472656720943,75.75,0,0,896.446968
06/10/2022 09:30,0.234802381063854,0.246472656720943,94.875,0,0,1229.942642
06/10/2022 09:45,0.166557905289789,0.246472656720943,116.625,0,0,1671.742783
06/10/2022 10:00,0.102641564898137,0.246472656720943,136.125,0,0,2080.326955
06/10/2022 10:15,0.0359474644681687,0.0371622657328659,154.5,0,0,2446.337352
06/10/2022 10:30,-0.041932572139776,0.0371622657328659,173.25,0,13.6,2796.399979
06/10/2022 10:45,-0.0946786046298381,0.0371622657328659,186.75,0,48.2,3169.674532
06/10/2022 11:00,-0.139318008755375,0.0371622657328659,201,0,54.2,3483.51732
06/10/2022 11:15,-0.192743113430305,-0.082443671974607,215.625,0,57.6,3730.357499
06/10/2022 11:30,-0.148814300257866,-0.082443671974607,226.5,0,60.4,3935.304788
06/10/2022 11:45,-0.151160378399894,-0.082443671974607,237.75,0,64,4135.403438
06/10/2022 12:00,-0.170170040685179,-0.082443671974607,245.25,0,66.8,4295.88759
06/10/2022 12:15,-0.356170412456636,-0.441261485097026,252.75,0,69.6,4423.287961
06/10/2022 12:30,-0.541985785932091,-0.441261485097026,258.75,0,71,4525.644865
06/10/2022 12:45,-0.591716743988746,-0.441261485097026,259.875,0,71.2,4596.506927
06/10/2022 13:00,-0.60174295999471,-0.441261485097026,261.375,0,72.2,4648.319631
06/10/2022 13:15,-0.604596744877641,-0.471162969523894,264.375,0,73,4685.916322
06/10/2022 13:30,-0.574925245736811,-0.471162969523894,264,0,73.4,4692.380136
06/10/2022 13:45,-0.559479786437006,-0.471162969523894,262.125,0,72,4667.30115
06/10/2022 14:00,-0.527508763568316,-0.471162969523894,259.5,0,70.6,4620.880545
06/10/2022 14:15,-0.495594194629171,-0.501064453950762,252.75,0,69,4549.230864
06/10/2022 14:30,-0.530802060359758,-0.501064453950762,241.875,0,67.2,4440.530857
06/10/2022 14:45,-0.552977169999782,-0.501064453950762,227.625,0,65.8,4318.36566
06/10/2022 15:00,-0.530353876527512,-0.501064453950762,214.125,0,62.2,4158.546481
06/10/2022 15:15,-0.510661326410916,-0.471162969523894,199.5,0,57.4,3971.48435
06/10/2022 15:30,-0.52498557828692,-0.471162969523894,187.5,0,52.2,3759.83769
06/10/2022 15:45,-0.450712582203922,-0.471162969523894,172.875,0,47.2,3528.329088
06/10/2022 16:00,-0.424973822229828,-0.471162969523894,158.25,0,42.6,3269.620895
06/10/2022 16:15,-0.375840185104127,-0.321655547389553,141.375,0,38.8,3003.138063
06/10/2022 16:30,-0.377254884526859,-0.321655547389553,125.625,0,33.4,2712.848481
06/10/2022 16:45,-0.321567714131183,-0.321655547389553,99.375,0,28.4,2401.641147
06/10/2022 17:00,-0.253846151242799,-0.321655547389553,89.625,0,22.6,2069.490604
06/10/2022 17:15,-0.241473283278023,-0.142246640828343,67.5,0,16.6,1726.34183
06/10/2022 17:30,-0.160784233606551,-0.142246640828343,50.625,0,8.4,1383.244273
06/10/2022 17:45,-0.0773283875600702,-0.142246640828343,35.625,0,3,1056.77226
06/10/2022 18:00,-0.00881219542851586,-0.142246640828343,20.25,0,1.4,746.353885
06/10/2022 18:15,0.150859344578208,0.246472656720943,13.875,0,1,447.649885
06/10/2022 18:30,0.22795116857862,0.246472656720943,5.625,0,0.6,196.663885
06/10/2022 18:45,0.28402689171931,0.246472656720943,0,0,0,77.041885
06/10/2022 19:00,0.309289228549918,0.246472656720943,0,0,0,22.351885
06/10/2022 19:15,0.352341161487295,0.395980078855285,0,0,0,6.801885
06/10/2022 19:30,0.402799128947366,0.395980078855285,0,0,0,5.888885
06/10/2022 19:45,0.394459746149816,0.395980078855285,0,0,0,4.901885
06/10/2022 20:00,0.359805625374365,0.395980078855285,0,0,0,3.785885
06/10/2022 20:15,0.2837408099527,0.246472656720943,0,0,0,4.238885
06/10/2022 20:30,0.211662966438987,0.246472656720943,0,0,0,2.670885
06/10/2022 20:45,0.182950809002989,0.246472656720943,0,0,0,2.782885
06/10/2022 21:00,0.0862514514866354,0.246472656720943,0,0,0,2.516885
06/10/2022 21:15,0.0301058402836991,-0.0226407031208705,0,0,0,2.200885
06/10/2022 21:30,-0.0188068785560018,-0.0226407031208705,0,0,0,2.199885
06/10/2022 21:45,-0.0783607380438376,-0.0226407031208705,0,0,0,2.184885
06/10/2022 22:00,-0.123919021559953,-0.0226407031208705,0,0,0,2.268885
06/10/2022 22:15,-0.21556327544537,-0.231951094108948,0,0,0,1.984885
06/10/2022 22:30,-0.223998736102769,-0.231951094108948,0,0,0,1.988885
06/10/2022 22:45,-0.293601146944547,-0.231951094108948,0,0,0,1.962885
06/10/2022 23:00,-0.359051699390308,-0.231951094108948,0,0,0,1.925885
06/10/2022 23:15,-0.412095787368931,-0.441261485097026,0,0,0,1.877885
06/10/2022 23:30,-0.47671949099427,-0.441261485097026,0,0,0,1.870885
06/10/2022 23:45,-0.51601897611709,-0.441261485097026,0,0,0,1.822885
07/10/2022 00:00,-0.532128837646439,-0.441261485097026,0,0,0,2.066885
07/10/2022 00:15,-0.546725197439337,-0.620670391658235,0,0,0,3.466885
07/10/2022 00:30,-0.623316505046457,-0.620670391658235,0,0,0,1.870885
07/10/2022 00:45,-0.635546199844346,-0.620670391658235,0,0,0,1.859885
07/10/2022 01:00,-0.676279327398895,-0.620670391658235,0,0,0,1.831885
07/10/2022 01:15,-0.692396405144645,-0.71037484493884,0,0,0,1.912885
07/10/2022 01:30,-0.713995355699335,-0.71037484493884,0,0,0,1.867885
07/10/2022 01:45,-0.718711949758437,-0.71037484493884,0,0,0,1.887885
07/10/2022 02:00,-0.731619983008256,-0.71037484493884,0,0,0,1.824885
07/10/2022 02:15,-0.725807215458412,-0.740276329365708,0,0,0,1.836885
07/10/2022 02:30,-0.731149368583854,-0.740276329365708,0,0,0,1.857885
07/10/2022 02:45,-0.738801751588425,-0.740276329365708,0,0,0,1.839885
07/10/2022 03:00,-0.737451882879603,-0.740276329365708,0,0,0,1.838885
07/10/2022 03:15,-0.69552120204848,-0.71037484493884,0,0,0,1.936885
07/10/2022 03:30,-0.727460209938525,-0.71037484493884,0,0,0,2.054885
07/10/2022 03:45,-0.720688720358942,-0.71037484493884,0,0,0,2.155885
07/10/2022 04:00,-0.688909367582222,-0.71037484493884,0,0,0,2.118885
07/10/2022 04:15,-0.700644495808392,-0.620670391658235,0,0,0,2.047885
07/10/2022 04:30,-0.671793113723459,-0.620670391658235,0,0,0,2.035885
07/10/2022 04:45,-0.654982344399242,-0.620670391658235,0,0,0,1.907885
07/10/2022 05:00,-0.604173899524656,-0.620670391658235,0,0,0,1.778885
07/10/2022 05:15,-0.549905019610028,-0.501064453950762,0,0,0,1.783885
07/10/2022 05:30,-0.522358207631892,-0.501064453950762,0,0,0,1.792885
07/10/2022 05:45,-0.4951976719453,-0.501064453950762,0,0,0,1.806885
07/10/2022 06:00,-0.389510410486862,-0.501064453950762,0,0,0,2.061885
07/10/2022 06:15,-0.320519156850829,-0.172148125255212,0,0,0,2.358885
07/10/2022 06:30,-0.269357565372999,-0.172148125255212,0,0,0,2.634885
07/10/2022 06:45,-0.16751098899406,-0.172148125255212,0,0,0,3.082885
07/10/2022 07:00,-0.0518482402257583,-0.172148125255212,0,0,0,3.630885
07/10/2022 07:15,0.122292855471424,0.246472656720943,0,0,0,4.242885
07/10/2022 07:30,0.237456556488162,0.246472656720943,0,0,0,4.694885
07/10/2022 07:45,0.264386871707242,0.246472656720943,0,0,0,9.088885
07/10/2022 08:00,0.373564794710333,0.246472656720943,0,0,0,45.015229
07/10/2022 08:15,0.44951952902608,0.455783047709021,0,0,0,93.394837
07/10/2022 08:30,0.479853434972105,0.455783047709021,2.25,0,0,151.372023
07/10/2022 08:45,0.484083729889423,0.455783047709021,1.875,0,0,277.012662
07/10/2022 09:00,0.447692982013439,0.455783047709021,6,0,0,456.648504
